City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
305,Pueblo,38.25,-104.61,81.0,56,75,11.41,US,2020-06-23 23:19:31
306,Lugoba,-6.45,38.33,69.15,91,79,3.02,TZ,2020-06-23 23:19:31
307,Along,28.17,94.77,74.03,89,98,0.65,IN,2020-06-23 23:19:31
308,Taltal,-25.4,-70.48,56.7,79,88,3.02,CL,2020-06-23 23:19:31
309,Sala Consilina,40.39,15.6,59.9,72,35,3.36,IT,2020-06-23 23:19:32
310,Qingdao,36.1,120.37,75.99,94,75,4.47,CN,2020-06-23 23:19:32
311,Neuquen,-38.95,-68.06,50.0,61,75,9.17,AR,2020-06-23 23:19:32
312,Saint-Leu,-21.15,55.28,68.0,72,75,5.82,RE,2020-06-23 23:19:32
313,Springdale,36.19,-94.13,80.01,57,1,11.41,US,2020-06-23 23:17:31
314,Vallenar,-28.57,-70.76,60.78,67,100,4.03,CL,2020-06-23 23:19:32
315,Canton,23.12,113.25,88.0,74,75,2.24,CN,2020-06-23 23:17:52
316,Constantine,36.37,6.61,69.8,49,0,5.82,DZ,2020-06-23 23:19:32
317,Madison,34.73,-86.57,84.2,66,20,10.29,US,2020-06-23 23:17:42
318,Chumikan,54.72,135.31,41.29,95,100,8.12,RU,2020-06-23 23:19:33
319,Tahoua,14.89,5.27,89.6,43,17,9.17,NE,2020-06-23 23:19:33
320,Quatre Cocos,-20.21,57.76,71.6,83,20,5.82,MU,2020-06-23 23:19:33
321,Bac Lieu,9.29,105.72,81.12,80,98,3.71,VN,2020-06-23 23:19:33
322,Atbasar,51.8,68.33,47.95,87,0,5.5,KZ,2020-06-23 23:19:33
323,Mount Gambier,-37.83,140.77,48.2,100,90,4.7,AU,2020-06-23 23:19:33
324,Villa Union,23.2,-106.23,89.6,52,40,17.22,MX,2020-06-23 23:19:33
325,Umm Bab,25.21,50.81,86.0,61,1,12.75,QA,2020-06-23 23:19:34
326,Vrangel,42.73,133.08,60.87,80,100,9.78,RU,2020-06-23 23:19:34
327,Sitka,57.05,-135.33,55.4,76,75,8.05,US,2020-06-23 23:19:34
328,Teknaf,20.86,92.31,81.09,85,100,1.41,BD,2020-06-23 23:19:34
329,Unai,-16.36,-46.91,68.27,62,1,2.21,BR,2020-06-23 23:18:28
330,Cumra,37.57,32.77,59.0,72,0,5.82,TR,2020-06-23 23:19:34
331,Vila Velha,-20.33,-40.29,70.0,82,94,4.7,BR,2020-06-23 23:19:34
332,Deputatskiy,69.3,139.9,74.89,44,0,4.14,RU,2020-06-23 23:19:34
333,Marsh Harbour,26.54,-77.06,83.21,77,48,6.13,BS,2020-06-23 23:19:35
334,Fundao,-19.93,-40.4,70.0,82,72,4.7,BR,2020-06-23 23:19:35
335,Rapid Valley,44.06,-103.15,82.4,32,1,5.82,US,2020-06-23 23:19:35
336,Lata,40.16,-8.33,66.99,96,11,1.01,PT,2020-06-23 23:19:35
337,Lompoc,34.64,-120.46,69.01,68,69,14.99,US,2020-06-23 23:19:35
338,Severo-Yeniseyskiy,60.37,93.04,63.14,68,81,2.08,RU,2020-06-23 23:19:36
339,Paka,4.64,103.44,75.2,94,96,5.03,MY,2020-06-23 23:19:36
340,Araouane,18.9,-3.53,93.85,10,0,4.45,ML,2020-06-23 23:19:36
341,Tadine,-21.55,167.88,75.65,78,7,3.13,NC,2020-06-23 23:19:36
342,Havelock,34.88,-76.9,82.4,69,75,16.11,US,2020-06-23 23:17:15
343,Charters Towers,-20.1,146.27,60.22,37,0,7.92,AU,2020-06-23 23:19:37
344,Kaabong,3.48,34.15,62.91,86,3,1.74,UG,2020-06-23 23:19:37
345,Manokwari,-0.87,134.08,82.04,72,43,4.45,ID,2020-06-23 23:19:37
346,Bajina Basta,43.97,19.57,55.4,50,100,8.05,RS,2020-06-23 23:19:38
347,Sahbuz,39.41,45.57,78.8,29,40,9.17,AZ,2020-06-23 23:19:38
348,Loa Janan,-0.58,117.09,74.37,94,90,2.68,ID,2020-06-23 23:19:38
349,Victoria,22.29,114.16,86.0,74,100,8.99,HK,2020-06-23 23:19:38
350,Hoi An,15.88,108.33,78.8,88,20,3.36,VN,2020-06-23 23:19:38
351,Kahului,20.89,-156.47,91.4,38,40,24.16,US,2020-06-23 23:17:36
352,Monterey,36.25,-121.25,96.01,20,97,3.0,US,2020-06-23 23:19:39
353,Axim,4.87,-2.24,77.52,88,100,7.99,GH,2020-06-23 23:19:39
354,Mandalgovi,45.76,106.27,58.01,52,0,9.35,MN,2020-06-23 23:19:39
355,Lazaro Cardenas,17.96,-102.2,86.81,62,29,9.28,MX,2020-06-23 23:19:39
356,Kutum,14.2,24.67,75.76,19,46,3.51,SD,2020-06-23 23:19:39
357,Port Macquarie,-31.43,152.92,55.0,69,0,6.73,AU,2020-06-23 23:19:39
358,Micheweni,-4.97,39.83,77.04,85,99,14.32,TZ,2020-06-23 23:19:39
359,Makakilo City,21.35,-158.09,84.2,61,75,12.75,US,2020-06-23 23:17:07
360,Tarabuco,-19.17,-64.92,50.38,45,0,3.24,BO,2020-06-23 23:19:40
361,Sorong,-0.88,131.25,79.05,86,95,9.24,ID,2020-06-23 23:19:40
362,Puerto Rico,-26.8,-55.02,70.43,65,0,6.49,AR,2020-06-23 23:19:40
363,Novouzensk,50.46,48.14,65.21,44,98,6.6,RU,2020-06-23 23:19:40
364,Mangan,27.52,88.53,75.78,59,98,0.25,IN,2020-06-23 23:19:40
365,Hambantota,6.12,81.12,80.22,82,100,15.77,LK,2020-06-23 23:19:40
366,Trinidad,-14.83,-64.9,78.51,68,94,4.45,BO,2020-06-23 23:19:40
367,Casper,42.87,-106.31,86.0,15,1,13.87,US,2020-06-23 23:19:40
368,Tamale,9.4,-0.84,79.86,70,71,7.67,GH,2020-06-23 23:19:41
369,Totness,5.88,-56.32,77.04,90,100,12.08,SR,2020-06-23 23:19:41
370,Kodino,63.72,39.64,36.32,86,28,2.08,RU,2020-06-23 23:19:41
371,Comodoro Rivadavia,-45.87,-67.5,42.8,70,25,3.36,AR,2020-06-23 23:19:41
372,Beberibe,-4.18,-38.13,80.6,74,97,9.17,BR,2020-06-23 23:19:41
373,Beloha,-25.17,45.05,59.59,92,0,6.8,MG,2020-06-23 23:19:41
374,Sepuka,-4.75,34.53,61.77,79,4,11.41,TZ,2020-06-23 23:19:41
375,Srednekolymsk,67.45,153.68,64.4,28,45,11.07,RU,2020-06-23 23:19:41
376,Huarmey,-10.07,-78.15,63.39,81,58,9.17,PE,2020-06-23 23:19:42
377,Kanniyakumari,8.08,77.57,81.16,77,93,17.22,IN,2020-06-23 23:15:10
378,Saldanha,-33.01,17.94,44.6,87,0,1.12,ZA,2020-06-23 23:19:42
379,Lahij,13.17,44.58,91.6,30,73,5.03,YE,2020-06-23 23:19:42
380,Polewali,-3.43,119.34,77.18,78,44,6.33,ID,2020-06-23 23:19:42
381,Torbay,47.67,-52.73,73.4,78,75,18.34,CA,2020-06-23 23:19:42
382,Natal,-5.79,-35.21,78.8,69,75,9.17,BR,2020-06-23 23:19:42
383,Marinette,45.1,-87.63,69.01,63,90,8.05,US,2020-06-23 23:19:42
384,Atar,20.52,-13.05,98.82,13,2,9.53,MR,2020-06-23 23:19:43
385,Dumabato,16.32,121.7,78.19,86,77,1.07,PH,2020-06-23 23:19:43
386,Labrea,-7.26,-64.8,80.08,65,84,0.69,BR,2020-06-23 23:19:43
387,Mikuni,36.22,136.15,73.4,83,20,3.36,JP,2020-06-23 23:19:43
388,Kavaratti,10.57,72.64,84.45,75,100,16.08,IN,2020-06-23 23:19:07
389,Launceston,-41.45,147.17,53.01,93,78,12.75,AU,2020-06-23 23:19:43
390,Grand Gaube,-20.01,57.66,71.6,83,20,5.82,MU,2020-06-23 23:19:44
391,Gushikawa,26.35,127.87,82.0,94,90,4.7,JP,2020-06-23 23:19:44
392,Kibala,9.11,18.35,79.16,67,42,5.91,TD,2020-06-23 23:19:44
393,Glencoe,-28.18,30.15,44.69,56,0,2.01,ZA,2020-06-23 23:19:44
394,La Ronge,55.1,-105.28,77.0,41,90,6.93,CA,2020-06-23 23:19:44
395,Denizli,37.84,29.07,59.0,82,20,5.82,TR,2020-06-23 23:19:44
396,Shagonar,51.53,92.8,57.27,72,0,0.87,RU,2020-06-23 23:19:44
397,Sorland,67.67,12.69,52.56,90,91,16.96,NO,2020-06-23 23:19:44
398,Cairns,-16.92,145.77,73.0,64,75,10.29,AU,2020-06-23 23:14:47
399,Khatanga,71.97,102.5,69.84,50,46,9.73,RU,2020-06-23 23:19:44
400,Ialibu,-6.28,143.99,66.2,77,75,3.36,PG,2020-06-23 23:19:44
401,Lasa,46.62,10.7,59.0,72,5,5.82,IT,2020-06-23 23:19:45
402,Ola,59.58,151.28,50.86,80,74,4.88,RU,2020-06-23 23:19:45
403,Puerto Ayacucho,5.66,-67.62,87.8,58,40,8.05,VE,2020-06-23 23:19:45
404,Nkhata Bay,-11.61,34.29,67.69,68,1,4.65,MW,2020-06-23 23:19:45
405,Alnashi,56.19,52.48,52.72,93,81,9.89,RU,2020-06-23 23:19:45
406,Ewa Beach,21.32,-158.01,84.2,61,75,12.75,US,2020-06-23 23:16:53
407,Hovd,48.01,91.64,56.48,37,7,1.25,MN,2020-06-23 23:19:46
408,Tanabe,33.73,135.37,77.0,69,40,6.93,JP,2020-06-23 23:19:46
409,Thanh Hoa,19.8,105.77,81.88,77,99,4.92,VN,2020-06-23 23:18:41
410,Mehran,33.12,46.16,71.6,24,0,14.83,IR,2020-06-23 23:19:46
411,Ziro,27.63,93.83,59.63,100,99,0.2,IN,2020-06-23 23:19:46
412,Surgut,61.25,73.42,51.8,87,38,4.47,RU,2020-06-23 23:19:46
413,Nawalapitiya,7.06,80.53,68.38,88,100,1.77,LK,2020-06-23 23:19:46
414,Sumbe,-11.21,13.84,71.58,81,0,6.69,AO,2020-06-23 23:19:46
415,Mutoko,-17.4,32.23,52.86,78,47,3.15,ZW,2020-06-23 23:19:46
416,Anzio,41.49,12.62,73.99,60,5,6.93,IT,2020-06-23 23:19:46
417,Vitre,48.12,-1.21,68.0,60,20,8.05,FR,2020-06-23 23:19:47
418,Pangnirtung,66.15,-65.71,41.0,93,75,9.17,CA,2020-06-23 23:19:47
419,San Javier,37.81,-0.84,73.99,78,0,6.93,ES,2020-06-23 23:19:47
420,Yaan,7.38,8.57,76.44,85,98,4.59,NG,2020-06-23 23:19:47
421,Kachug,53.96,105.88,65.01,60,91,1.81,RU,2020-06-23 23:19:47
422,Yumen,40.28,97.2,62.64,26,1,5.06,CN,2020-06-23 23:19:47
423,Dharmadam,11.78,75.43,78.22,85,84,2.13,IN,2020-06-23 23:19:47
424,Port Hueneme,34.15,-119.2,73.4,72,1,9.17,US,2020-06-23 23:19:48
425,Muros,42.78,-9.06,64.0,87,4,5.99,ES,2020-06-23 23:19:49
426,Burnie,-41.07,145.92,52.0,70,39,4.0,AU,2020-06-23 23:19:49
427,Bambous Virieux,-20.34,57.76,71.6,83,20,5.82,MU,2020-06-23 23:19:49
428,Berlevag,70.86,29.09,43.0,79,0,9.19,NO,2020-06-23 23:19:50
429,Cidreira,-30.18,-50.21,67.68,73,33,8.7,BR,2020-06-23 23:19:50
430,Pimenteiras,-6.25,-41.42,77.27,64,91,5.23,BR,2020-06-23 23:19:50
431,Gargzdai,55.71,21.4,57.2,100,100,5.93,LT,2020-06-23 23:19:50
432,Los Llanos De Aridane,28.66,-17.92,73.4,73,90,13.87,ES,2020-06-23 23:19:50
433,Misratah,32.38,15.09,70.68,80,0,4.72,LY,2020-06-23 23:19:51
434,Ugoofaaru,5.67,73.0,83.34,78,95,15.08,MV,2020-06-23 23:19:51
435,Chitral,35.85,71.79,74.17,38,40,1.9,PK,2020-06-23 23:19:51
436,Soe,-9.86,124.28,63.75,95,11,3.89,ID,2020-06-23 23:19:51
437,Bosaso,11.28,49.18,93.51,39,3,17.0,SO,2020-06-23 23:19:51
438,Lagos,6.58,3.75,78.8,88,20,2.24,NG,2020-06-23 23:18:07
439,Awbari,26.59,12.78,81.9,18,0,7.61,LY,2020-06-23 23:19:52
440,Labuan,5.28,115.24,75.2,100,75,13.09,MY,2020-06-23 23:19:52
441,Dingle,11.0,122.67,81.28,78,75,3.58,PH,2020-06-23 23:19:52
442,Honningsvag,70.98,25.97,47.73,76,50,4.5,NO,2020-06-23 23:19:52
443,Davila,18.47,120.58,82.4,83,75,4.7,PH,2020-06-23 23:19:52
444,Yerbogachen,61.28,108.01,60.87,65,0,5.68,RU,2020-06-23 23:19:52
445,Te Anau,-45.42,167.72,45.25,83,39,0.38,NZ,2020-06-23 23:19:52
446,Trat,12.5,102.5,77.09,91,94,0.43,TH,2020-06-23 23:19:53
447,Alugan,12.22,125.48,83.57,75,98,6.67,PH,2020-06-23 23:19:53
448,Laguna,38.42,-121.42,98.01,28,1,9.17,US,2020-06-23 23:19:53
449,Komsomolskiy,40.43,71.72,77.0,36,46,4.7,UZ,2020-06-23 23:19:53
450,Angoche,-16.23,39.91,72.25,84,42,11.05,MZ,2020-06-23 23:19:53
451,Almoloya,19.7,-98.4,69.8,46,40,14.99,MX,2020-06-23 23:19:54
452,Kudamatsu,34.0,131.87,75.2,73,20,4.7,JP,2020-06-23 23:19:54
453,Samarai,-10.62,150.67,79.9,86,74,15.57,PG,2020-06-23 23:19:54
454,Shelburne,44.08,-80.2,75.2,88,75,14.99,CA,2020-06-23 23:19:54
455,Amazar,53.86,120.88,60.98,69,23,3.02,RU,2020-06-23 23:19:54
456,Leshukonskoye,64.9,45.76,37.58,79,97,7.02,RU,2020-06-23 23:19:54
457,Okhotsk,59.38,143.3,48.34,82,96,6.67,RU,2020-06-23 23:19:55
458,Paita,-5.09,-81.11,67.98,78,2,17.83,PE,2020-06-23 23:19:55
459,Millau,44.08,2.92,68.0,55,0,6.93,FR,2020-06-23 23:19:55
460,Goderich,43.75,-81.72,70.0,85,65,21.14,CA,2020-06-23 23:19:55
461,Barra Patuca,15.8,-84.28,82.78,82,75,14.36,HN,2020-06-23 23:19:55
462,Pontes E Lacerda,-15.23,-59.34,77.65,58,54,5.86,BR,2020-06-23 23:19:55
463,Payo,-3.75,103.64,71.17,95,99,1.83,ID,2020-06-23 23:19:55
464,Sao Felix Do Xingu,-6.64,-51.99,74.12,67,0,3.06,BR,2020-06-23 23:19:55
465,Dhuburi,26.03,89.97,80.82,86,34,9.35,IN,2020-06-23 23:19:56
466,Guerrero Negro,27.98,-114.06,72.91,59,2,18.81,MX,2020-06-23 23:19:56
467,Tiarei,-17.53,-149.33,82.4,61,40,6.93,PF,2020-06-23 23:19:56
468,Lagoa,39.05,-27.98,60.91,67,13,15.5,PT,2020-06-23 23:19:56
469,Maragogi,-9.01,-35.22,75.07,87,2,10.96,BR,2020-06-23 23:17:36
470,Birao,10.28,22.79,79.2,67,80,7.2,CF,2020-06-23 23:19:57
471,Kuandian,40.73,124.78,61.74,94,100,5.68,CN,2020-06-23 23:19:58
472,Narsaq,60.92,-46.05,59.0,47,40,12.75,GL,2020-06-23 23:19:58
473,Orlik,52.52,99.83,53.29,69,64,0.38,RU,2020-06-23 23:19:58
474,Boa Vista,2.82,-60.67,84.2,62,40,4.7,BR,2020-06-23 23:19:58
475,Paamiut,61.99,-49.67,39.96,80,12,16.15,GL,2020-06-23 23:19:58
476,Marsaxlokk,35.84,14.54,72.0,94,0,10.29,MT,2020-06-23 23:19:58
477,The Valley,18.22,-63.06,86.0,66,20,10.29,AI,2020-06-23 23:19:25
478,Punta Alta,-38.88,-62.07,50.13,48,5,7.96,AR,2020-06-23 23:19:59
479,Letlhakane,-21.42,25.58,48.81,59,0,8.08,BW,2020-06-23 23:19:59
480,Padre Bernardo,-15.35,-48.5,67.5,53,0,4.81,BR,2020-06-23 23:19:59
481,Dauphin,51.15,-100.05,77.0,41,20,5.82,CA,2020-06-23 23:16:25
482,Simao,22.79,100.97,65.25,96,100,2.17,CN,2020-06-23 23:19:59
483,Tema,5.67,-0.02,78.8,94,40,8.05,GH,2020-06-23 23:19:59
484,Jagdalpur,19.07,82.03,74.41,86,9,2.19,IN,2020-06-23 23:19:59
485,Saint-Pierre,-21.34,55.48,68.0,72,75,5.82,RE,2020-06-23 23:20:00
486,Vilhena,-12.74,-60.15,77.0,61,79,6.93,BR,2020-06-23 23:20:00
487,Tual,-5.67,132.75,80.38,81,64,21.68,ID,2020-06-23 23:20:00
488,Tateyama,34.98,139.87,73.4,94,75,3.36,JP,2020-06-23 23:20:00
489,Tahta,26.77,31.5,89.6,25,0,11.41,EG,2020-06-23 23:20:00
490,Sakakah,29.97,40.21,80.6,12,0,12.75,SA,2020-06-23 23:20:01
491,Inhambane,-23.86,35.38,65.43,72,10,6.29,MZ,2020-06-23 23:20:01
492,Canete,-37.8,-73.4,43.52,85,52,3.94,CL,2020-06-23 23:20:01
493,Poum,-20.23,164.02,74.19,75,0,13.65,NC,2020-06-23 23:20:01
494,Beroroha,-21.67,45.17,68.83,73,16,3.51,MG,2020-06-23 23:20:02
495,Macklin,52.33,-109.93,83.48,38,27,6.11,CA,2020-06-23 23:20:02
496,Hofn,64.25,-15.21,50.22,94,100,18.43,IS,2020-06-23 23:20:02
497,Kottayam,9.58,76.52,80.6,94,75,1.92,IN,2020-06-23 23:20:02
498,Talaya,61.38,152.75,73.76,41,20,4.63,RU,2020-06-23 23:20:02
499,Shibganj,24.68,88.16,82.11,84,91,10.58,BD,2020-06-23 23:20:03
500,Abonnema,4.71,6.79,76.41,91,94,4.41,NG,2020-06-23 23:20:03
501,Wote,-1.78,37.63,62.58,92,57,0.27,KE,2020-06-23 23:20:04
502,Rio Gallegos,-51.62,-69.22,33.8,86,40,12.75,AR,2020-06-23 23:20:04
503,San Cristobal,7.77,-72.22,86.0,62,40,6.93,VE,2020-06-23 23:20:04
504,Marsa Matruh,31.35,27.25,71.6,73,0,5.82,EG,2020-06-23 23:20:04
505,Vestmannaeyjar,63.44,-20.27,50.2,93,100,22.24,IS,2020-06-23 23:20:04
506,Bolshaya Glushitsa,50.24,43.59,60.01,72,1,1.01,RU,2020-06-23 23:20:05
507,Kokkola,63.84,23.13,59.0,81,31,3.36,FI,2020-06-23 23:20:05
508,Luancheng,37.88,114.65,71.6,78,47,4.47,CN,2020-06-23 23:20:05
509,Shingu,33.73,135.98,77.0,69,40,6.93,JP,2020-06-23 23:20:05
510,Kalmunai,7.42,81.82,81.52,77,100,3.22,LK,2020-06-23 23:20:05
511,Hohhot,40.81,111.65,60.8,67,8,4.47,CN,2020-06-23 23:20:05
512,Praya,14.92,-23.51,77.0,78,75,19.46,CV,2020-06-23 23:20:06
513,Cabedelo,-6.98,-34.83,75.2,94,40,4.7,BR,2020-06-23 23:17:32
514,Quepos,9.42,-84.17,75.2,94,75,6.93,CR,2020-06-23 23:16:03
515,Lorengau,-2.02,147.27,82.65,77,94,7.47,PG,2020-06-23 23:20:06
516,Naryan-Mar,67.67,53.09,40.21,90,100,9.08,RU,2020-06-23 23:20:06
517,Baishishan,43.58,127.57,62.4,91,100,2.24,CN,2020-06-23 23:20:06
518,Winsford,53.18,-2.52,66.0,82,5,7.54,GB,2020-06-23 23:20:06
519,Sambava,-14.27,50.17,70.63,84,35,11.03,MG,2020-06-23 23:20:06
520,Nizhniy Odes,63.64,54.86,39.61,83,98,7.47,RU,2020-06-23 23:20:07
521,Bodden Town,19.28,-81.25,87.8,79,20,9.17,KY,2020-06-23 23:20:07
522,Rehoboth,-23.32,17.08,48.06,46,0,7.23,NA,2020-06-23 23:20:07
523,Shaowu,27.34,117.48,79.36,88,100,1.21,CN,2020-06-23 23:20:07
524,Sri Aman,1.24,111.46,75.2,100,94,2.24,MY,2020-06-23 23:20:08
525,Zuidhorn,53.25,6.4,62.01,87,0,4.7,NL,2020-06-23 23:20:08
526,Nome,64.5,-165.41,53.6,50,1,9.17,US,2020-06-23 23:20:08
527,Gobabis,-22.45,18.97,44.6,42,0,1.12,NA,2020-06-23 23:20:08
528,Tarakan,3.3,117.63,79.81,82,96,6.85,ID,2020-06-23 23:20:08
529,Hirado,33.36,129.55,82.99,73,75,3.36,JP,2020-06-23 23:20:08
530,Aldan,58.6,125.39,64.51,52,0,5.14,RU,2020-06-23 23:20:08
531,Khandyga,62.67,135.6,71.94,52,30,4.59,RU,2020-06-23 23:19:56
532,Sokoni,-6.43,39.55,78.8,78,20,5.82,TZ,2020-06-23 23:20:09
533,Guarapari,-20.67,-40.5,70.0,82,100,4.7,BR,2020-06-23 23:20:09
534,West Bay,19.37,-81.42,87.8,79,20,9.17,KY,2020-06-23 23:20:09
535,Bundaberg,-24.85,152.35,63.0,62,0,6.93,AU,2020-06-23 23:20:09
536,Lexington,37.99,-84.48,79.0,53,1,11.41,US,2020-06-23 23:20:09
537,Alihe,50.57,123.72,59.94,77,18,6.62,CN,2020-06-23 23:20:10
538,Porto Belo,-27.16,-48.55,69.01,88,75,6.31,BR,2020-06-23 23:20:10
539,Wanning,18.8,110.4,82.78,86,100,11.92,CN,2020-06-23 23:20:10
540,Braco Do Norte,-28.27,-49.17,65.77,77,11,2.89,BR,2020-06-23 23:20:11
541,Kaeo,-35.1,173.78,59.0,3,100,8.99,NZ,2020-06-23 23:20:11
542,Formosa,-26.18,-58.18,80.6,54,0,10.29,AR,2020-06-23 23:20:11
543,Koslan,63.46,48.9,39.76,72,100,8.03,RU,2020-06-23 23:20:11
544,Puerto Colombia,10.99,-74.95,87.8,70,20,12.75,CO,2020-06-23 23:20:11
545,Verkhoyansk,67.54,133.38,84.74,29,0,6.17,RU,2020-06-23 23:20:12
546,Auki,-8.77,160.7,83.55,67,0,2.24,SB,2020-06-23 23:20:12
547,Ukiah,39.15,-123.21,100.4,24,1,11.41,US,2020-06-23 23:20:12
548,Grindavik,63.84,-22.43,50.0,93,90,10.29,IS,2020-06-23 23:20:12
549,Mosetse,-20.75,26.65,50.32,57,0,11.88,BW,2020-06-23 23:20:12
550,Loanda,-8.84,13.23,73.4,83,75,4.7,AO,2020-06-23 23:18:50
551,Qui Nhon,13.77,109.23,80.78,77,99,3.65,VN,2020-06-23 23:20:13
552,Sinnamary,5.38,-52.95,77.18,91,100,8.48,GF,2020-06-23 23:20:13
553,Janow Lubelski,50.71,22.41,61.0,100,90,8.05,PL,2020-06-23 23:20:13
554,Machiques,10.06,-72.55,80.96,69,95,9.28,VE,2020-06-23 23:20:13
555,Ipixuna,-1.76,-48.8,86.0,62,75,4.7,BR,2020-06-23 23:20:14
556,Agrafa,39.14,21.65,54.0,79,37,17.0,GR,2020-06-23 23:20:14
